SEASON_1,PLAYER_ID,HOME_TEAM,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT,TIME_REMAINING
2024,1628973,False,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,8-16 ft.,7.1,11.45,9,3,2,33,873
2024,1628404,False,True,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.1,5.45,2,3,2,15,855
2024,1628404,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,16.8,25.95,26,3,1,52,832
2024,1628404,False,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-2.2,5.75,2,3,1,23,803
2024,1628404,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-16.8,24.65,25,3,0,34,754
2024,1630193,False,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,10.0,29.15,25,4,11,40,700
2024,1628978,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,21.4,26.55,30,4,10,54,654
2024,1628978,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,4.0,35.45,30,4,10,30,630
2024,1629628,False,False,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.4,5.25,0,4,10,13,613
2024,1630193,False,True,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,4.3,15.15,10,4,9,55,595
2024,1629628,False,True,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,1.2,6.45,1,4,8,37,517
2024,1628978,False,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-17.6,23.85,25,4,7,39,459
2024,1630193,False,True,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,22.3,7.75,22,4,6,37,397
2024,1628973,False,True,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,8-16 ft.,6.7,12.05,9,4,5,54,354
2024,203944,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,19.9,22.25,26,4,5,11,311
2024,1628978,False,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-23.9,5.45,23,4,4,32,272
2024,1628973,False,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,-2.7,14.45,9,4,3,56,236
2024,203944,False,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,4.0,14.15,9,4,3,17,197
2024,1628973,False,False,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.2,9.05,23,4,2,17,137
2024,1628978,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,20.7,20.45,25,4,1,43,103
2024,1628973,False,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-21.4,18.55,25,4,1,4,64
2024,1629011,False,True,Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,6.35,1,4,0,38,38
2024,1629628,True,True,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,3.7,5.75,3,1,11,24,2844
2024,203944,True,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,-8.9,18.35,15,1,10,55,2815
2024,1628973,True,True,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-11.0,29.25,26,1,10,33,2793
2024,1628973,True,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-9.4,28.75,25,1,10,13,2773
2024,203944,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-16.1,24.45,25,1,9,38,2738
2024,203944,True,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-10.8,28.35,25,1,9,4,2704
2024,1629628,True,False,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,1.1,8.45,3,1,8,38,2678
2024,203944,True,True,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,8-16 ft.,-4.8,13.15,9,1,8,33,2673
2024,1629628,True,True,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.0,5.25,2,1,7,58,2638
2024,1629628,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-21.8,15.55,24,1,7,27,2607
2024,203944,True,True,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side,8-16 ft.,11.6,4.45,11,1,6,58,2578
2024,1628973,True,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side,8-16 ft.,6.4,12.75,9,1,6,29,2549
2024,1630579,True,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,1,6,26,2546
2024,1629628,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-8.3,28.75,24,1,6,23,2543
2024,203944,True,True,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side,8-16 ft.,6.1,11.55,8,1,5,29,2489
2024,203944,True,True,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side,8-16 ft.,8.5,6.15,8,1,4,26,2426
2024,1629656,True,False,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.0,4.05,1,1,4,3,2403
2024,1628973,True,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-11.2,27.15,24,1,3,43,2383
2024,1628392,True,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.3,4.25,2,1,3,1,2341
2024,203944,True,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side,16-24 ft.,16.9,5.75,16,1,2,29,2309
2024,1628973,True,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-4.5,9.05,5,1,2,5,2285
2024,203944,True,False,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,3.4,6.65,3,1,1,35,2255
2024,203944,True,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.75,0,1,1,24,2244
2024,1629656,True,True,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.5,5.05,1,1,0,58,2218
2024,1628404,True,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-7.1,29.15,24,1,0,44,2204
2024,203944,True,False,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side,8-16 ft.,15.0,6.25,15,1,0,0,2160
2024,1630540,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-6.5,28.95,24,2,11,40,2140
2024,1628392,True,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,1.7,5.25,1,2,11,11,2111
2024,1629656,True,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.0,5.05,2,2,10,49,2089
2024,1629628,True,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.8,5.75,1,2,10,24,2064
2024,1628392,True,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,2,10,22,2062
2024,1629656,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,21.0,19.85,25,2,10,19,2059
2024,1629656,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,13.7,27.35,26,2,9,38,2018
2024,1629628,True,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-2.9,29.95,24,2,8,53,1973
2024,1629656,True,False,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-21.2,18.25,24,2,8,1,1921
2024,1629628,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,2.7,29.95,24,2,7,57,1917
2024,1629656,True,True,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-8.5,28.45,24,2,7,44,1904
2024,1629628,True,False,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.1,5.55,1,2,6,10,1810
2024,1628404,True,False,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.0,5.15,2,2,5,8,1748
2024,203944,True,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,1.8,7.85,3,2,5,6,1746
2024,1630579,True,True,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,4.75,0,2,4,39,1719
2024,203944,True,True,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,4.8,10.25,6,2,2,3,1563
2024,1629628,True,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.0,5.65,2,2,0,46,1486
2024,1629628,True,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-10.0,29.55,26,2,0,28,1468
2024,1629628,True,False,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side,16-24 ft.,15.6,15.75,18,3,11,35,1415
2024,203944,True,False,Driving Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.3,4.75,1,3,10,35,1355
2024,203944,True,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.4,7.35,2,3,10,27,1347
2024,1628978,True,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.3,5.25,23,3,9,57,1317
2024,1629628,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-2.1,30.55,25,3,9,31,1291
2024,1628978,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,21.0,20.75,26,3,9,0,1260
2024,1628973,True,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Center,16-24 ft.,5.5,23.55,19,3,8,13,1213
2024,1629628,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-6.9,29.85,25,3,7,36,1176
2024,203944,True,True,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,-1.6,15.85,10,3,7,7,1147
2024,1629628,True,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-2.8,6.25,2,3,6,40,1120
2024,1628973,True,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-22.9,6.05,22,3,6,8,1088
2024,1629628,True,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.8,4.95,1,3,5,42,1062
2024,203944,True,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.1,5.45,2,3,4,27,987
2024,1628404,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-3.8,30.95,25,3,3,45,945
2024,1629656,True,False,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.4,7.05,23,3,3,18,918
2024,1628973,True,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-4.0,30.35,25,3,3,13,913
2024,203944,True,True,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,-10.7,5.85,10,3,2,40,880
2024,1628973,True,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,-13.7,5.95,13,3,2,18,858
2024,203944,True,True,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.7,6.05,1,3,1,45,825
2024,1628973,True,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Center,8-16 ft.,7.2,19.45,15,3,0,53,773
2024,1628392,True,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,3,0,48,768
2024,1628392,True,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,3,0,47,767
2024,1629628,True,True,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.1,5.65,2,4,11,21,681
2024,1629628,True,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-22.7,10.05,23,4,10,27,627
2024,1630540,True,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,16-24 ft.,-10.5,21.25,19,4,9,18,558
2024,1629628,True,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.2,4.95,2,4,8,53,533
2024,1628404,True,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,1.6,5.95,1,4,8,25,505
2024,1629628,True,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,1.1,5.75,1,4,7,46,466
2024,1629656,True,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.0,5.35,1,4,7,25,445
2024,1629656,True,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,20.2,20.05,25,4,7,17,437
2024,1628404,True,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.1,6.35,1,4,6,52,412
2024,203944,True,False,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-22.9,8.55,23,4,6,25,385
2024,1628973,True,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,16-24 ft.,13.7,13.85,16,4,5,51,351
2024,1628392,True,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.1,5.85,0,4,4,58,298
2024,1628973,True,True,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center,8-16 ft.,3.1,20.35,15,4,4,27,267
2024,1629656,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,21.7,17.95,25,4,3,37,217
2024,1628404,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,12.4,28.05,25,4,2,59,179
2024,1628404,True,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.0,4.85,1,4,2,40,160
2024,203944,True,True,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,1.3,18.85,13,4,1,17,77
2024,1628404,True,False,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,1.1,11.15,6,4,0,46,46
2024,1629628,True,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.3,5.15,2,4,0,32,32
2024,1628392,True,True,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.2,5.65,0,4,0,21,21
2024,203944,False,True,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,1.6,13.75,8,1,11,2,2822
2024,1629628,False,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-23.7,12.35,24,1,10,33,2793
2024,203944,False,False,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,12.1,26.55,24,1,9,28,2728
2024,1630579,False,True,Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-2.6,4.75,2,1,9,9,2709
2024,1628973,False,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-18.3,22.35,25,1,8,49,2689
2024,203944,False,True,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,1.7,5.05,1,1,8,26,2666
2024,1629628,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-17.3,22.15,24,1,7,52,2632
2024,1628978,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,15.7,26.65,26,1,7,31,2611
2024,1629628,False,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.2,4.45,23,1,7,27,2607
2024,1629628,False,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,0.1,10.95,5,1,7,7,2587
2024,203944,False,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,1,7,3,2583
2024,1628973,False,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-23.3,3.95,23,1,6,48,2568
2024,203944,False,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.2,8.35,3,1,6,26,2546
2024,1629628,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-9.7,27.95,24,1,5,57,2517
2024,1629628,False,False,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,-8.1,6.65,8,1,5,48,2508
2024,1628973,False,True,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-4.8,8.35,5,1,5,29,2489
2024,203944,False,False,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,8-16 ft.,7.4,11.35,9,1,4,58,2458
2024,1628978,False,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,1,4,54,2454
2024,1630193,False,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-23.0,3.55,23,1,4,29,2429
2024,203944,False,True,Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,1.8,6.35,2,1,3,3,2343
2024,203944,False,True,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,8-16 ft.,-6.6,12.25,9,1,2,23,2303
2024,203944,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-2.0,30.95,25,1,1,50,2270
2024,1628973,False,False,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side,8-16 ft.,8.5,7.45,8,1,1,44,2264
2024,203944,False,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,1,1,42,2262
2024,1628973,False,True,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-5.4,11.05,7,1,1,17,2237
2024,1630193,False,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,-14.6,5.85,14,1,0,40,2200
2024,1630193,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-22.4,15.75,24,1,0,7,2167
2024,1629628,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,4.8,30.55,25,2,10,59,2099
2024,1630193,False,True,Jump Shot,2PT Field Goal,Mid-Range,Left Side,8-16 ft.,12.3,5.25,12,2,10,11,2051
2024,1630193,False,True,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,-11.2,10.25,12,2,9,39,2019
2024,1628392,False,True,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-4.9,7.35,5,2,9,5,1985
2024,1629628,False,False,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-0.5,12.45,7,2,8,35,1955
2024,1630193,False,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,16-24 ft.,15.1,21.55,22,2,8,7,1927
2024,1629628,False,False,Running Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,3.7,6.85,4,2,7,10,1870
2024,1628404,False,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,16-24 ft.,-17.0,4.05,17,2,6,29,1829
2024,1628404,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-23.4,14.15,25,2,5,50,1790
2024,1628973,False,False,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,-11.4,6.75,11,2,5,26,1766
2024,203944,False,False,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-5.1,9.95,6,2,5,3,1743
2024,203944,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,10.3,27.25,24,2,4,14,1694
2024,1628978,False,True,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,2,4,9,1689
2024,1628978,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-8.2,31.25,27,2,3,18,1638
2024,203944,False,False,Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,1.2,7.25,2,2,3,12,1632
2024,1629628,False,True,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,2.2,8.75,4,2,2,39,1599
2024,1628978,False,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-23.4,4.65,23,2,1,1,1501
2024,1628973,False,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,-2.7,13.15,8,2,0,34,1474
2024,1628392,False,True,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,2,0,33,1473
2024,1629628,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-22.7,16.75,25,2,0,9,1449
2024,203944,False,False,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,3.4,14.35,9,3,10,52,1372
2024,1629628,False,True,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,3.1,11.95,7,3,10,34,1354
2024,1628973,False,True,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,3.6,9.85,5,3,10,11,1331
2024,203944,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,15.8,24.95,25,3,9,41,1301
2024,1629628,False,True,Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-2.0,7.25,2,3,9,40,1300
2024,203944,False,True,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,2.3,12.85,7,3,9,12,1272
2024,1629628,False,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,0.9,11.75,6,3,8,46,1246
2024,1629628,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-17.3,23.85,25,3,8,18,1218
2024,203944,False,True,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side,8-16 ft.,8.9,7.05,9,3,8,7,1207
2024,1628973,False,True,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-0.0,12.35,7,3,7,32,1172
2024,1630579,False,True,Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.7,7.35,2,3,6,35,1115
2024,203944,False,True,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,-8.9,11.65,10,3,6,1,1081
2024,1628978,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,21.3,25.95,29,3,5,33,1053
2024,1628973,False,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.4,9.45,23,3,5,1,1021
2024,1628978,False,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,3,4,57,1017
2024,1628973,False,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,1.5,13.85,8,3,4,37,997
2024,1628404,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,17.0,24.35,25,3,3,57,957
2024,1628973,False,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center,16-24 ft.,14.6,21.55,21,3,2,51,891
2024,203944,False,True,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,4.2,8.35,5,3,2,36,876
2024,203944,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,19.2,22.15,25,3,2,12,852
2024,1628973,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-12.4,27.85,25,3,1,54,834
2024,203944,False,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,2.6,9.05,4,3,1,31,811
2024,203944,False,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,10.3,29.45,26,3,1,25,805
2024,203944,False,True,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,3.8,7.55,4,3,0,55,775
2024,1630193,False,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,12.6,33.65,31,3,0,36,756
2024,1628404,False,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-23.0,4.35,23,3,0,5,725
2024,1629656,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,22.2,17.85,25,4,11,49,709
2024,1628392,False,False,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,5.4,6.55,5,4,11,8,668
2024,1629628,False,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.5,9.05,3,4,10,8,608
2024,1630193,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,18.1,23.85,25,4,9,4,544
2024,1628973,False,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-3.7,8.35,4,4,8,54,534
2024,1629656,False,True,Jump Shot,2PT Field Goal,Mid-Range,Left Side,16-24 ft.,21.1,14.75,23,4,8,6,486
2024,1629656,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,23.3,14.15,24,4,7,42,462
2024,1628392,False,True,Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.2,8.65,3,4,7,16,436
2024,1629656,False,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.9,13.25,25,4,6,48,408
2024,1628973,False,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,6.6,18.65,14,4,6,32,392
2024,1628978,False,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-22.7,6.85,22,4,5,42,342
2024,1628978,False,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.5,8.35,23,4,5,14,314
2024,1628973,False,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,2.1,11.25,6,4,4,9,249
2024,1628978,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-5.5,30.85,26,4,3,25,205
2024,1628973,False,True,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,8-16 ft.,-4.7,12.15,8,4,3,22,202
